time,text,mode,size,color,user,likes
2135.837,不懂礼数啊,1,25,16777215,6303b24d,0
2038.777,千年不变,1,25,16777215,6303b24d,0
1876.296,没编制？？,1,25,16777215,6303b24d,0
884.317,你找茬是不是,1,25,16777215,c6100411,0
1533.217,张飞：为啥我是老三？,1,25,16777215,6303b24d,0
1394.176,带资进组,1,25,16777215,6303b24d,0
1331.776,28？,1,25,16777215,6303b24d,0
1178.117,没听懂,1,25,16777215,6303b24d,0
401.406,天下大寄,1,25,16777215,3b91d76,0
1099.998,上梁山啊！！！,1,25,16777215,b65cf363,0
945.885,这里为什么没人有所感悟？,1,25,16777215,36d25abc,0
1665.961,都没十连就有关羽张飞了,1,25,16777215,2ac159f2,0
1553.94,三哥、大弟,1,25,16777215,2ac159f2,0
1364.508,这个时候刘备应该已经和公孙瓒从卢植那退学了吧,1,25,16777215,2ac159f2,0
2497.916,卖官鬻爵,1,25,16777215,af1d08c,0
1704.738,以前的电视真好看  都是真拍,1,25,16777215,9b9e5bdc,0
1392.074,哈哈哈哈  憨厚的顾飞飞,1,25,16777215,9b9e5bdc,0
2057.521,气质太好了,1,25,16777215,4599cca4,0
1535.407,三哥大第,1,25,16777215,4b3aa0fc,0
1176.852,格局啊,1,25,16777215,4b3aa0fc,0
1558.056,飞飞出资最多，却排行老三,1,25,16777215,92c83bcb,0
1183.862,俺也一样,1,25,15138834,abdbfe5f,0
928.65,俺也一样,1,25,16777215,abdbfe5f,0
1433.959,关张带钱创业,1,25,16777215,6b50292b,0
1288.559,刘备：“我家就住树上”,1,25,16777215,6b50292b,0
1211.159,就读过春秋的屑关羽,1,25,16777215,6b50292b,0
1091.097,俺老张恨不得杀尽天下人,1,25,16777215,6b50292b,0
1016.943,甚觉臭味相投,1,25,16777215,6b50292b,0
1011.563,主要是没办法结交天下豪杰,1,25,16777215,6b50292b,0
933.431,我本人也常cos蕾姆,5,25,16777215,6b50292b,0
574.566,吃瓜群众,1,25,16777215,653d8573,0
827.811,你这不是浪费粮食么,1,25,16777215,6b50292b,0
789.671,来十斤绿豆，不要见一丝豆皮,1,25,16777215,6b50292b,0
1250.309,唉,1,25,16777215,ccd7a4f8,0
965.809,刘备；可以来三开了,1,25,16777215,a98e3440,0
674.098,刘备：我是不是心动了,1,25,16777215,a98e3440,0
503.661,大宝备为何无故叹气,1,25,16777215,d642f178,0
347.538,该我们了,1,25,16777215,7820056,0
43.161,刚看完水浒，太憋屈了,1,25,16777215,3b34b4df,0
2184.228,一起偎床床,1,25,16777215,9946fcfb,0
1544.711,刘备:我28，关羽:我26，张飞:我18,5,25,15138834,7ab13a18,0
1327.711,这踏马二十八岁？四十八我都信!,5,25,41194,7ab13a18,0
1118.18,七尺是一米六吧,5,25,41194,7ab13a18,0
1556.456,刘备自己说了28了,1,25,16777215,2a03d99b,0
736.621,关羽真是男神,5,25,38979,7ab13a18,0
412.021,干的漂亮,5,25,15138834,7ab13a18,0
379.78,觉醒年代,5,25,41194,7ab13a18,0
281.741,啥叫帝王相，只要当上皇帝不管长啥样都可以说帝王相,5,25,38979,7ab13a18,0
944.825,呦,1,25,16777215,7b683d65,0
831.079,你是故意找茬是吧,1,25,16777215,efbfe120,0
2039.231,要不是我们救了他，全剧终了,1,25,16777215,69ae5c42,0
1304.944,我就是楼桑村的,1,25,16777215,69ae5c42,0
1572.771,有点泪目了，在汉室倾覆你方唱罢我登场的时代，有三个人结为生死弟兄，奔波四方，为拯救百姓而努力,1,25,16777215,9946fcfb,0
1514.206,俺也一样,1,25,16777215,4d6f36d8,0
1401.185,骗了两傻子,1,25,16777215,4d6f36d8,0
1360.146,感觉刘备好有心机啊,1,25,16777215,4d6f36d8,0
2068.28,刘备爷爷和父亲都在朝为官，只不过死的早，他只能跟着母亲度日,5,25,16707842,5865cd7c,0
2046.58,备备这身我称之为全剧最帅,5,25,16707842,5865cd7c,0
1335.281,捧哏,1,25,16777215,c8d33743,0
1607.741,烧烤：我怎么在上面？,1,25,16777215,9cc31c2f,0
1384.85,刘邦：开局一条狗，了解一下,1,25,16777215,9cc31c2f,0
1255.997,张飞：借此一人背景一用,1,25,16777215,9cc31c2f,0
1190.205,张飞：？,1,25,16777215,9cc31c2f,0
1551.847,此言一出，羞煞多少结义豪杰,1,25,16777215,334a57a0,0
842.159,哈哈哈，好可爱,1,25,16777215,5dec5b75,0
903.072,'‘’43,1,25,16777215,beea4700,0
1786.328,为什么是这个不应该是绊马坑吗？,1,25,16777215,411d646f,0
1620.227,关二爷在上，今我三人在此。。。。,1,25,16777215,d74fa1e6,0
1869.996,黄巾军这么多人 没铠甲正常,1,25,16777215,e4cd33b4,0
949.288,历史感好强,1,25,16777215,7779199c,0
199.047,居然有84集，感觉看不下去啊,1,25,16777215,d74fa1e6,0
2035.513,这改口改的挺快的,1,25,16777215,800f3940,0
1884.642,血雾弥漫，尸横遍野。,1,25,16646914,afb74124,0
1563.396,宁学桃园三结义，不学瓦岗一炉香。,1,25,16777215,efc7378,0
517.762,竟然有骆驼！！,1,25,16777215,88c84d44,0
1346.547,财力不足,1,25,16777215,f1d7296b,0
504.814,李逵,1,25,16646914,afb74124,0
122.374,对酒当歌，人生几何,1,25,16777215,f320a7b8,0
16.639,从eva过来的,1,25,8700107,7ab74924,0
1865.143,猪八戒登场,5,25,15138834,da2a8ec0,0
1690.263,张飞：天使投资人,5,25,15138834,da2a8ec0,0
2522.363,卧糟,1,25,16777215,90dc25ac,0
2508.518,前方高能预警,1,25,16777215,90dc25ac,0
2456.784,飞起来,1,25,16777215,90dc25ac,0
1220.263,留黄书,1,25,16777215,da2a8ec0,0
1169.743,何不受制于我？,1,25,16777215,da2a8ec0,0
2421.876,哈哈哈，喝酒去了,1,25,16777215,a904c216,0
1164.885,大丈夫生于天地之间，岂能郁郁久居人下,1,25,16777215,f18c157c,0
190.976,太热爱三国了，看的第三遍,1,25,16777215,ec5a270a,0
2466.738,打的好,1,25,16777215,cfc554f6,0
2408.738,我去弄死个都邮再回来,1,25,16777215,cfc554f6,0
2512.55,演的真好,5,25,16776960,56edabb7,0
1905.818,一将功成万骨枯,1,25,16777215,cfc554f6,0
762.029,一见钟情,1,25,16777215,5f41e1b4,0
1100.836,关羽：你们抓错人了啊，我乃路过此地一客商，复姓皇埔,1,25,16777215,d8edeffb,0
2461.421,官差：一月就那么点钱，我们才不玩命,5,25,15138834,d3d9e019,0
1310.407,开始哭了,1,25,16777215,c075626a,0
990.372,刘备：好耶，还可以蹭顿饭,1,25,16777215,c075626a,0
907.652,二爷这里真的把脸憋红了,1,25,16777215,c075626a,0
823.373,李靖飞老师真的一眼看过去就知道他是张飞,1,25,16777215,c075626a,0
658.918,小二：是你的你自己分啊，我又不拿你工资，你关我作甚？？,1,25,16777215,c075626a,0
1386.117,俺颇有佳姿,1,25,16777215,1137d7f1,0
1529.21,名场面打卡,1,25,16777215,3b750161,0
1137.98,刘备：28，超龄,1,25,16777215,5279a518,0
459.917,卖草鞋喽,1,25,16777215,33a631d7,0
1994.461,三爷真的可爱。直爽、豪气、毫无花里胡哨的。,1,25,15138834,ce1d3f46,0
1645.279,刘备做到了，三人名垂青史。关羽做到了，忠义千秋。张飞做到了，颇有家资成了割据一方的国家。,1,25,41194,ce1d3f46,0
1227.326,三爷这样的，最豪爽,1,25,15138834,ce1d3f46,0
1988.779,119,1,25,16777215,6edc9506,0
1989.2,那时候就靠巴结和关系升官啊,1,25,16777215,f590c971,0
673.168,不够分啊,1,25,16777215,6301159,0
2447.553,背景音办他哈哈哈哈哈哈,1,25,16777215,7fd429f9,0
510.306,弹幕呢,1,25,16777215,91fa30bf,0
534.146,握草,1,25,16777215,91fa30bf,0
510.306,弹幕呢,1,25,16777215,91fa30bf,0
446.715,权力下放,1,25,16777215,6301159,0
217.759,古话说,1,25,16777215,6edc9506,0
1879.92,关羽直接说我是武圣不行吗,1,25,16777215,5f373146,0
1728.919,这是健身房吗,1,25,16777215,5f373146,0
877.574,打架斗殴，官府抓起来   斩了，三国，卒,1,25,16777215,c70ef99,0
400.138,弹幕都是调侃张角的，看得真的难受,5,25,15138834,b9fecd12,0
1486.269,武夫 你是武圣,1,25,16777215,5f373146,0
1021.087,刘备哪里壮啊,1,25,16777215,5f373146,0
749.565,余春,1,25,16777215,5f373146,0
747.773,余春,1,25,16777215,5f373146,0
749.565,余春,1,25,16777215,5f373146,0
747.773,余春,1,25,16777215,5f373146,0
749.565,余春,1,25,16777215,5f373146,0
747.773,余春,1,25,16777215,5f373146,0
730.505,大耳贼怎么不拿,1,25,16777215,5f373146,0
498.386,弹幕呢,1,25,16777215,5f373146,0
2544.899,上行下效,1,25,16777215,4168934f,0
1461.756,谁赐予谁？,1,25,16777215,60f128b5,0
1412.796,一身是铁，能打几根钉。于老师，你说是不是,1,25,16777215,60f128b5,0
2416.516,这句台词学天蓬元帅了,1,25,16777215,4168934f,0
2294.252,小人得志,1,25,16777215,4168934f,0
1305.956,织席贩履,1,25,16777215,60f128b5,0
2186.018,湖北清华县长,1,25,16777215,4168934f,0
2162.239,我从未拿过一分不该拿的钱，最后主动离职了,1,25,16777215,4168934f,0
2098.99,扶桑？,1,25,16777215,4168934f,0
2074.094,皆为人民服务,1,25,16777215,4168934f,0
2022.956,官迷,1,25,16777215,4168934f,0
1045.776,中山郡王之后呢？,1,25,16777215,60f128b5,0
1972.107,人情大于能力,1,25,16777215,4168934f,0
1964.8,任何时代都这样,1,25,16777215,4168934f,0
1913.18,收了也没用，刘备岂能久居人下,1,25,16777215,4168934f,0
1879.718,竟然救了了董贼,1,25,16777215,4168934f,0
1844.709,张角,1,25,16777215,4168934f,0
1715.414,小兵装甲,1,25,16777215,4168934f,0
836.35,你若有意，便吃了这半把豆粉,1,25,16777215,46096bab,0
1252.234,只恨财力不足，哈哈,1,25,16777215,d2085034,0
368.583,刘德华,1,25,16777215,83fc8597,0
1516.427,俺也一样,1,25,16646914,37030cf3,0
1503.474,俺也一样,1,25,16777215,37030cf3,0
829.799,哈哈哈哈哈哈,1,25,16777215,7fd429f9,0
2168.728,迟早笑死在评论区,1,25,16777215,6fd6c667,0
938.999,没想到刘备有这么大的力气,1,25,16777215,4d98dced,0
875.179,别把绿豆给撒了,1,25,16777215,4d98dced,0
2095.303,张飞:斩！,1,25,16777215,91deea05,0
1286.896,铜铃大眼,1,25,16777215,91deea05,0
1524.829,哈哈哈,1,25,16777215,6bf9d05d,0
1321.155,心机婊,1,25,16777215,bc0feb42,0
1439.757,开局两金卡是吧,5,25,15138834,330d2a84,0
826.696,上好的绿豆给我剁成臊子,1,25,16777215,91deea05,0
215.994,1080P也很糊啊,1,25,16777215,9d110aed,0
1204.01,藩镇割据 湘军淮军,1,25,16777215,1d7ad501,0
1446.981,嫖流半生,1,25,16707842,b2907ae4,0
1424.86,获得传说级将领关云长,1,25,16777215,b2907ae4,0
1814.455,于将军飞机,1,25,16777215,1ec32065,0
2753.169,人间亿股英雄气，在驰骋疆场之无则加勉间纵横四海八荒,1,25,16777215,90dc25ac,0
2746.342,亿万星辰,1,25,16777215,90dc25ac,0
2723.707,俺应该,1,25,16777215,90dc25ac,0
2703.099,变幻无穷的时空之力,1,25,16777215,90dc25ac,0
2699.6,绝招风云散,1,25,16777215,90dc25ac,0
2674.576,的走,1,25,16777215,90dc25ac,0
2668.114,开拓了,1,25,16777215,90dc25ac,0
2664.038,开辟了黄尘古道,1,25,16777215,90dc25ac,0
2663.142,也使用了鼓角铮伶,1,25,16777215,90dc25ac,0
2663.142,使用了战法刀光剑影,1,25,16777215,90dc25ac,0
427.671,何进已无擎雨盖，菊残犹有傲霜枝（,5,25,16646914,705da34a,0
1388.982,现在看刘备是个江湖骗子,1,25,16777215,909ce7bc,0
2303.462,俗称:你自己是,1,25,16777215,90dc25ac,0
1520.134,俺也一样,1,25,16777215,2d092f03,0
1514.341,俺也一样,1,25,16777215,2d092f03,0
1505.244,俺也一样,1,25,16777215,2d092f03,0
2304.976,原来如此,1,25,16777215,90dc25ac,0
1423.863,情商,1,25,16777215,8b17348f,0
1652.091,曾经这一败，现在长矛在手,1,25,16777215,90dc25ac,0
113.084,阿瞒，没我你得不到冀州啊！,1,25,16777215,2d092f03,0
914.853,极无双2抽奖现状,1,25,16777215,90dc25ac,0
845.03,小摊贩现状,1,25,16777215,90dc25ac,0
826.918,上好的豆粉，买些吧,1,25,16777215,90dc25ac,0
729.637,不愧是武财神,1,25,16777215,90dc25ac,0
645.051,极无双2现状，刘备开了一百连抽，抽到了SSR关羽,1,25,16777215,90dc25ac,0
645.051,极无双2现状，刘备开了一百连抽，抽到了SSR关羽,1,25,16777215,90dc25ac,0
551.483,考试喽哈哈哈哈哈哈哈哈哈，我听出来了,1,25,16777215,90dc25ac,0
533.84,我耳朵里全是空耳,1,25,16777215,90dc25ac,0
494.459,极无双2现状,1,25,16777215,90dc25ac,0
455.782,洪宇笛万万没想到，自己还可以演张角,1,25,16777215,90dc25ac,0
432.486,俗称百姓自屠,1,25,16777215,90dc25ac,0
370.023,虽再加芝,1,25,16777215,90dc25ac,0
370.023,虽再加芝,1,25,16777215,90dc25ac,0
1576.376,宁学桃园三结义不学瓦岗一炉香,1,25,16777215,b39446ee,0
364.475,皇天当立,1,25,16777215,90dc25ac,0
358.352,苍天已逝,1,25,16777215,90dc25ac,0
2390.161,戳他一万个透明窟窿,1,25,16777215,84645b3a,0
4.988,梦开始的地方,1,25,16777215,588008b4,0
316.753,真就东汉幼儿园了,1,25,16777215,90dc25ac,0
261.051,豆馅儿,1,25,16777215,90dc25ac,0
253.883,獾扔,1,25,16777215,90dc25ac,0
253.883,獾扔,1,25,16777215,90dc25ac,0
249.809,汉核帝,1,25,16777215,90dc25ac,0
236.113,而最后又痛移于汉,1,25,16777215,90dc25ac,0
226.064,最后痛移于秦,1,25,16777215,90dc25ac,0
221.073,钻锅之时,1,25,16777215,90dc25ac,0
209.232,故化索，天下大逝，汾酒必喝！！喝酒必疯,1,25,16777215,90dc25ac,0
140.432,孙十万,1,25,16777215,baebf2df,0
2530.194,就是开头那个,1,25,16777215,90dc25ac,0
1526.674,原来老三国的导演就已经这么会玩梗了,1,25,16777215,84645b3a,0
2290.343,孙老师牛逼,1,25,16777215,90dc25ac,0
1568.612,刘氏合伙人,1,25,16777215,5e4ad28b,0
1511.292,张飞：真m能说,1,25,16777215,5e4ad28b,0
1498.932,张飞：俺也一样,1,25,16777215,5e4ad28b,0
234.642,红楼梦是家庭，水浒传是社会，三国是国家，西游记是神话,1,25,16777215,84645b3a,0
427.146,何进无谋 江山受累,1,25,16777215,b39446ee,0
1498.491,6,1,25,16777215,2b67775b,0
1493.968,6,1,25,16777215,2b67775b,0
1534.353,大哥，二弟，三弟,1,25,16777215,154c8665,0
1928.656,惨胜,1,25,16777215,90dc25ac,0
1893.67,遍地都是武器大师，爆兵器了,1,25,16777215,90dc25ac,0
306.716,，            ,5,25,16777215,885d99c5,0
211.596,.⁣  ⁢⁣  ⁢⁣  ⁢⁣  ⁢⁣  ⁢,5,25,16777215,885d99c5,0
202.399,有人迈？,1,25,16777215,bd5d7b25,0
1408.399,眼泪没白流,1,25,16777215,57b3fc2c,0
2543.227,吕布直呼内行,1,25,16777215,90dc25ac,0
2526.587,牛逼啊,1,25,16777215,90dc25ac,0
2354.496,群众的眼睛是雪亮的,1,25,16777215,d4fc3e8,0
2508.859,因为历史上是刘备鞭打的,1,25,16777215,90dc25ac,0
1177.054,说人话,1,25,16777215,21bc7d3e,0
460.527,织席贩履,1,25,16777215,90146ded,0
1516.113,飞飞太可爱了,1,25,16777215,e1a2e124,0
1572.301,兄弟情深，家国情怀,1,25,16777215,e2178d6b,0
1392.143,国家反炸中心~~~（doge）,1,25,16777215,e2178d6b,0
1615.539,刚入坑就是两个ssr,1,25,16777215,d8df43c6,0
1415.706,可能是原著里他们喝了很多酒才表现出他们很醉的样子。,5,25,16777215,574dba11,0
1334.512,我本是男儿郎又不是女儿身,5,25,16777215,574dba11,0
932.996,刘备：都是骨粉都是骨粉都是骨粉,1,25,16777215,d8df43c6,0
2541.82,白衣小哥笑得好开心啊,1,25,16777215,6175dd6c,0
678.562,在场要是有人与关羽多说几句话，可能就是桃园四结义了。,1,25,16777215,574dba11,0
2067.498,汉室宗亲四百年了比所有公务员岗位都多,1,25,16777215,858b6d49,0
508.623,多亏飞飞社牛,1,25,16707842,55703ea8,0
724.797,二爷傲上而不辱下，欺强而不凌弱,1,25,16777215,d8df43c6,0
289.396,东汉幼儿园,1,25,16777215,d8df43c6,0
1956.261,哈哈哈这真6,1,25,16646914,e9034cf6,0
1379.556,直说了吧：俺一没钱二没人，就想干番大事！,1,25,16777215,24d5d196,0
353.364,追随大贤良师！,1,25,16777215,8aaa786e,0
526.279,你卖猪肉，我卖绿豆，我们都有光明的前程,1,25,16777215,55238c2c,0
2275.968,他拿着刀  你还激他,1,25,16777215,9f51da63,0
2235.816,县令官位可比县尉大呀，，我还以为是个小兵,1,25,15138834,27b16de7,0
1166.11,还是屈身受制于我吧,1,25,16777215,f19e0dd8,0
1140.907,史上最大骗局开始,1,25,16777215,f19e0dd8,0
1880.305,？,1,25,16777215,11c8f70d,0
1553.901,我是大股东，变小弟了？,1,25,16777215,4168934f,0
1515.861,张飞：+1,1,25,16777215,4168934f,0
1389.48,颇有家资,1,25,16777215,4168934f,0
1294.136,没错，就是我,1,25,16777215,4168934f,0
2529.219,卖官鬻爵,1,25,16777215,2d00b11d,0
1231.791,融资,1,25,16777215,4168934f,0
1118.606,杀尽天下恶人、恶鬼,1,25,16777215,4168934f,0
1069.603,刘备：看我忽悠,1,25,16777215,4168934f,0
915.653,忽悠上线,1,25,16777215,4168934f,0
880.069,老百姓就爱看热闹,1,25,16777215,4168934f,0
791.656,某大学生摆摊日赚9000,1,25,16777215,4168934f,0
279.652,关键汉和帝用的宦官是贤宦忠臣 后来的十常侍才是奸宦,1,25,16777215,f2c2a4a9,0
765.01,刘备：我改怎么样给他画饼？,1,25,16777215,4168934f,0
733.277,肉免费，但是加工费得付（东西免费，快递自费）,1,25,16777215,4168934f,0
600.977,张飞钓鱼了,1,25,16777215,4168934f,0
418.663,可惜又被按下来了,1,25,16777215,4168934f,0
2659.885,还是老电视剧配乐磅礴有气势,1,25,16777215,e2016d06,0
1512.305,俺也一样,5,25,14811775,93d008e5,0
833.399,俩块钱一斤,5,25,16777215,bce87d6d,0
513.213,嘿,1,25,2236962,c5f497a4,0
1512.929,俺也一样,1,25,16777215,d89cb08d,0
1394.204,刘备前期两笔重要投资，刘德然跟张飞,1,25,16777215,d89cb08d,0
45.391,小笨象,5,25,41194,4d6584c7,0
45.391,小笨象,1,25,15138834,4d6584c7,0
2181.028,二爷真懂事儿,1,25,16777215,e2724d33,0
1330.265,这TM8岁？,1,25,16777215,8bad2cf8,0
380.623,雷公助我！,1,25,11890,6d6f5a71,0
2646.063,眼前飞扬着义哥哥，鲜活的面容。对不起我有罪,1,25,16777215,f2a4e06c,0
1061.693,一怒之下 杀了百姓,1,25,16777215,1291d0ed,0
1066.13,一怒之下 杀了百姓,1,25,16777215,1291d0ed,0
1048.807,一怒之下 杀了百姓,1,25,16777215,1291d0ed,0
1056.658,一怒之下 杀了百姓,1,25,16777215,1291d0ed,0
1066.13,一怒之下 杀了百姓,1,25,16777215,1291d0ed,0
1048.807,一怒之下 杀了百姓,1,25,16777215,1291d0ed,0
1056.658,一怒之下 杀了百姓,1,25,16777215,1291d0ed,0
1048.807,一怒之下 杀了百姓,1,25,16777215,1291d0ed,0
2546.501,小说中的刘备强化了仁善的一面，将昭烈的戏份加到了别的角色身上,1,25,16777215,611c6e3f,0
2375.28,历史上真实的刘备是大明星，屡战屡败投奔数位诸侯，都亲自出城迎接，无论到哪里当地豪侠都纷纷投奔,1,25,16777215,611c6e3f,0
708.583,为什么,1,25,16777215,1484a07b,0
2537.971,刘备比宋江聪明啊,1,25,16777215,d7240f37,0
2410.92,记得到城外打,1,25,16777215,d3bd4d51,0
1507.103,从政必先从军啊,1,25,16777215,d7240f37,0
1390.943,钱袋子枪杆子笔杆子来了,1,25,16777215,d7240f37,0
1172.328,开始传销,1,25,16777215,d3bd4d51,0
887.058,中式喝彩,1,25,16777215,d3bd4d51,0
1504.421,俺也一样,1,25,16777215,2453c488,0
1646.134,梦开始的地方,5,25,16777215,94753446,0
515.495,我卖草鞋你问我？,1,25,16777215,d3bd4d51,0
1331.303,an胡子不像28啊,1,25,16777215,ec0363af,0
221.607,放这会儿政治不正确了,1,25,16777215,d3bd4d51,0
2200.028,原来是索贿啊,1,25,16777215,1ebd844f,0
27.047,从红楼梦过来的,1,25,16777215,f10f0f3b,0
1227.714,刘备可是公孙瓒同窗好友，师从卢植,1,25,15138834,819710b9,0
2095.103,刘备：不就想要钱嘛，待会我让三弟照顾一下,1,25,16777215,72fa8151,0
1426.603,空手套白狼,1,25,16777215,1ebd844f,0
1834.263,董卓正史是忠臣,1,25,16777215,72fa8151,0
1783.603,江东精骑，锐不可当,1,25,16777215,72fa8151,0
1438.012,刘备穿个喇叭裤,1,25,16777215,4ceafd68,0
358.108,贫道张角请大汉赴死！,5,25,16777215,8025860b,0
854.983,天津话:不买别猫,1,25,16777215,e47321a2,0
944.565,刘备那么强？？？？,1,25,16777215,b96900b7,0
